id,id_media_type,published_date,title,url,link_download,link_full_version,author,isbn,price,rate,jenis_rate,origin,size,page,tags,summary,status,image,image_preview_1,image_preview_2,image_preview_3,image_preview_4,image_preview_5
2961,1,3/2/2016,First Love Game,http://www.gramedia.com,,,MAI ANDO,978-602-339-732-7,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,romance,shoujo,school life","RASA CINTAKU PADAMU BEGITU BESAR SAMPAI RASANYA TAK TERTAHANKAN. 
Ada 139 anak tangga menuju ke sekolah Niina yang terletak di atas bukit. Setiap hari, sambil bermain Niina dan Nase menaiki tangga itu, dan cinta pun mulai tumbuh di hati Niina. Tapi, mereka akan segera lulus dari sekolah itu. Apakah mereka akan berpisah begitu saja? 
Contents
1. First Love Game 
2. Though It’s Only Haruta, He Makes My Heart Pound
3. Liar’s Chocolate
4. Love, Love Spring 
5. April’s Love is a Lie ",,2961_First_Love_Game.jpg,,,,,
2962,1,3/2/2016,A Mermaid's Love,http://www.gramedia.com,,,CHIRORU AOZORA,978-602-339-721-1,20000,4,R,Jepang,"11,4 x 17,2",176,"drama,romance,shoujo,fantasy"," Himeka menyukai Kaito, teman sepermainannya sejak kecil. Untuk menolong Kaito yang tenggelam, Himeka memperbolehkan Mu, si penyihir laut, untuk mengubah dirinya menjadi putri duyung.
Setelah itu, Mu salah menggunakan sihirnya. Bukannya mengembalikan Himeka menjadi manusia lagi, Mu malah membuat Himeka bisa berubah menjadi putri duyung setiap kali dia terkena air.
Bisakah Himeka kembali lagi menjadi manusia!? Lalu, bagaimana dengan kisah cinta mereka berdua!?",,2962_A_Mermaid's_Love.jpg,,,,,
2963,1,3/2/2016,Dream of Cherries,http://www.gramedia.com,,,HASUMI FUJITA,978-602-339-737-2,20000,4,R,Jepang,"11,4 x 17,2",192,"shoujo,fashion,slice of life,dream come true","Saat memakai baju yang disukainya, semua anak perempuan pasti bersinar...

Rio dan Shio adalah dua anak kembar pecinta RONI. 
Impian Rio menjadi model, sedangkan Shio menjadi desainer. 
Meski ada halhal yang tak berjalan sesuai rencana, 
bisakah semua hambatan itu teratasi ketika keduanya menggabungkan kekuatan!?

Inilah fashion story nan manis, yang bisa membuat kita semua jadi modis 
hanya dengan membacanya!!",,2963_Dream_of_Cherries.jpg,,,,,
2964,1,3/2/2016,Sweet Berry 04,http://www.gramedia.com,,,AKI ARATA,978-602-339-726-6,20000,4,R,Jepang,"11,4 x 16,8",184,"drama,romance,shoujo","Mizuhara Hiyori mudah terpancing oleh keindahan tangan, rambut, suara dan sebagainya, itu sebabnya dia selalu menahan diri. Tapi terobsesinya tak terbendung lagi setelah dia bertemu dengan Narita, teman sekelasnya. Tapi di lain pihak, teman masa kecilnya, Takaomi, juga sangat baik padanya. Inilah jilid ke 4 komik love comedy.",,2964_Sweet_Berry_04.jpg,,,,,
2965,1,3/2/2016,In The Name of Love 02,http://www.gramedia.com,,,MOMO UMETANI / MIZUKI TSUGE,978-602-339-751-8,20000,4,R,Jepang,"11,4 x 16,8",160,"drama,romance,shoujo,palace","Di saat mulai terbiasa dengan zaman Kamakura kuno, tanpa disangkasangka Chizuko bisa berkomunikasi dengan adiknya, Yamato! Akankah mereka berdua bertemu dan pulang ke masa modern?",,2965_In_The_Name_of_Love_02.jpg,,,,,
2970,1,10/2/2016,Kiss of Vows,http://www.gramedia.com,,,MARINA UMEZAWA,978-602-339-724-2,20000,5,R,Jepang,"11,2 x 17,6",192,"drama,romance,shoujo,school life","""Menikahlah denganku setelah kamu berumur 16 tahun"".       Toga, pacar Nobara yang seorang aktor melamar dirinya.                                                                        Nobara sangat bahagia, berbagai angan indah memenuhi kepalanya.                                                                                        Namun, selembar kertas membuyarkan impiannya...                                            Contents:                                                                                                          Kiss of Vows                                                                                                      Love Coloured Lens                                                                                                             I Want tobe Cute!                                                                                                   Tyrannical Wolf and Timid Red Riding Hood                                                             Your Lie and Love                                                                                                 Absolute Butler",,2970_Kiss_of_Vows.jpg,,,,,
2971,1,10/2/2016,Love X Joint,http://www.gramedia.com,,,YUKICHI NAKAMURA,978-602-339-748-8,20000,5,R,Jepang,"11,4 x 17,2",192,"drama,romance,shoujo,school life","Kiri adalah satu-satunya siswi SMA Mitshuhoshi, program studi Teknik Industri, jurusan Arsitektur. Ia bertubuh pendek, dan tak pernah jatuh cinta.
Suatu hari, ia jatuh cinta pada pandangan pertama dengan seorang ""Pangera"" dari kelas umum, dan tiba-tiba saja mengucapkan kalimat ""jadianlah denganku!""
Bagaimana reaksi sang ""Pangeran""?",,2971_Love_X_Joint.jpg,,,,,
2972,1,10/2/2016,Poetry of Love,http://www.gramedia.com,,,KOTOYU TAMURA,978-602-339-749-5,20000,4,R,Jepang,"11,4 x 17,2",192,"drama,romance,shoujo","Kaoru menyukai Itsuki, temannya sejak kecil.
Tiba-tiba saja Itsuki menyatakan cinta, tapi karena malu Kaoru malah menghindar.
Penyesalan datang terlambat ketika Itsuki punya pacar...

Cinta yang tak tertahankan dan kepedihan kasih tak sampai adalah perasaan yang selalu ada sejak zaman dahulu.

Temukan kisah-kisah cinta romantis dan keindahan puisi kuno jepang di komik ini!",,2972_Poetry_of_Love.jpg,,,,,
2973,1,10/2/2016,Waiting For Your Love,http://www.gramedia.com,,,PAPIKO TSUKIMI,978-602-339-750-1,20000,5,R,Jepang,"11,4 x 17,2",192,"drama,romance,shoujo,school life","Karena pernah dipermainkan saat punishment game, Konomi tidak mempercayai cowok. Tapi suatu hari Konomi melihat cowok yang terus berdiri di gerbang sekolahnya saat turun salju karena hukuman dalam  punishment game. Karena kasihan, Konomi meminjaminya syal. Dan sejak saat itu, cowok yang lebih muda bernama Ayumu itu terus menuggu Konomi di gerbang sekolahnya. Apakah hati Konomi akan luluh dan percaya pada kesungguhan hati Ayumu?
Contents:
Waiting For Your Love
Sleeping Beauty's Kiss For The Prince
Natural X Black Candy
I Don't Believe The Word ""Cute"" That You Said
A Secret 10 Minutes With Him                                                                                  Would You Date With Santa?",,2973_Waiting_For_Your_Love.jpg,,,,,
2974,1,10/2/2016,Bakuman 13,http://www.gramedia.com,,,TSUGUMI OHBA/TAKESHI OBATA,978-602-339-672-6,20000,5,R,Jepang,"11,2 x 17,6",192,"drama,shounen,slice of life,adventure","Setelah memutuskan untuk mengikuti ""Super Readers Fest"", Saikou mengaku pada Shuujin bahwa dia ingin menulis cerita pendek untuk event itu seorang diri tanpa bantuannya. Shuujin yang tadinya memutuskan untuk menolong Shiratori cerita [Loveta & Peace], kini mulai meragukan tujuan awal mereka, yakni ""mengembangkan kemampuan Muto Ashirogi"". Akibatnya, terjadi perpecahan dan kini mereka berdua malah bekerja sendiri-sendiri. Inikah akhir dari duet Muto Ashirogi...?!",,2974_Bakuman_13.jpg,,,,,
